2016-12-22 01:17:02,Inne,21.8,14
2016-12-22 01:17:46,Ute,6.5,75
2016-12-22 01:18:02,Inne,21.8,14
2016-12-22 01:19:02,Inne,21.8,14
2016-12-22 01:20:02,Inne,21.8,14
2016-12-22 01:20:45,Ute,6.5,75
2016-12-22 01:21:02,Inne,21.8,14
2016-12-22 01:21:45,Ute,6.5,75
2016-12-22 01:22:02,Inne,21.8,14
2016-12-22 01:22:45,Ute,6.5,75
2016-12-22 01:23:01,Inne,21.8,14
2016-12-22 01:23:45,Ute,6.5,75
2016-12-22 01:24:01,Inne,21.8,14
2016-12-22 01:24:45,Ute,6.5,75
2016-12-22 01:25:01,Inne,21.8,14
2016-12-22 01:25:45,Ute,6.5,75
2016-12-22 01:26:01,Inne,21.8,14
2016-12-22 01:26:45,Ute,6.5,75
2016-12-22 01:27:01,Inne,21.8,14
2016-12-22 01:28:01,Inne,21.8,14
2016-12-22 01:28:44,Ute,6.5,75
2016-12-22 01:29:01,Inne,21.8,14
2016-12-22 01:29:44,Ute,6.5,75
2016-12-22 01:30:00,Inne,21.8,14
2016-12-22 01:30:44,Ute,6.5,75
2016-12-22 01:31:00,Inne,21.8,14
2016-12-22 01:31:44,Ute,6.5,75
2016-12-22 01:32:00,Inne,21.8,14
2016-12-22 01:33:00,Inne,21.8,14
2016-12-22 01:34:00,Inne,21.8,14
2016-12-22 01:34:43,Ute,6.5,75
2016-12-22 01:35:00,Inne,21.8,14
2016-12-22 01:35:43,Ute,6.5,75
2016-12-22 01:36:00,Inne,21.8,14
2016-12-22 01:36:43,Ute,6.5,75
2016-12-22 01:36:59,Inne,21.8,14
2016-12-22 01:37:43,Ute,6.5,75
2016-12-22 01:37:59,Inne,21.8,14
2016-12-22 01:38:59,Inne,21.8,14
2016-12-22 01:39:43,Ute,6.5,75
2016-12-22 01:39:59,Inne,21.8,14
2016-12-22 01:40:43,Ute,6.5,75
2016-12-22 01:40:59,Inne,21.8,14
2016-12-22 01:41:43,Ute,6.5,76
2016-12-22 01:41:59,Inne,21.8,14
2016-12-22 01:42:42,Ute,6.5,76
2016-12-22 01:42:59,Inne,21.8,14
2016-12-22 01:43:42,Ute,6.5,76
2016-12-22 01:43:58,Inne,21.8,14
2016-12-22 01:44:58,Inne,21.8,14
2016-12-22 01:45:42,Ute,6.5,76
2016-12-22 01:45:58,Inne,21.8,14
2016-12-22 01:46:58,Inne,21.8,14
2016-12-22 01:47:58,Inne,21.8,14
2016-12-22 01:48:42,Ute,6.6,76
2016-12-22 01:48:58,Inne,21.8,14
2016-12-22 01:49:41,Ute,6.7,76
2016-12-22 01:49:58,Inne,21.6,14
2016-12-22 01:50:58,Inne,21.6,14
2016-12-22 01:51:57,Inne,21.6,14
2016-12-22 01:52:57,Inne,21.6,14
2016-12-22 01:53:57,Inne,21.6,14
2016-12-22 01:54:57,Inne,21.6,14
2016-12-22 01:55:57,Inne,21.6,14
2016-12-22 01:56:57,Inne,21.6,14
2016-12-22 01:57:57,Inne,21.6,14
2016-12-22 01:58:56,Inne,21.6,14
2016-12-22 01:59:40,Ute,6.8,76
2016-12-22 01:59:56,Inne,21.6,14
2016-12-22 02:00:56,Inne,21.6,14
2016-12-22 02:01:56,Inne,21.6,14
2016-12-22 02:02:40,Ute,6.8,76
2016-12-22 02:02:56,Inne,21.6,14
2016-12-22 02:03:39,Ute,6.8,76
2016-12-22 02:03:56,Inne,21.6,14
2016-12-22 02:04:56,Inne,21.6,14
2016-12-22 02:05:39,Ute,6.8,76
2016-12-22 02:05:55,Inne,21.6,14
2016-12-22 02:06:55,Inne,21.6,14
2016-12-22 02:07:39,Ute,6.8,76
2016-12-22 02:07:55,Inne,21.6,14
2016-12-22 02:08:39,Ute,6.8,76
2016-12-22 02:08:55,Inne,21.6,14
2016-12-22 02:09:39,Ute,6.8,76
2016-12-22 02:09:55,Inne,21.6,14
2016-12-22 02:10:38,Ute,6.8,76
2016-12-22 02:10:55,Inne,21.6,14
2016-12-22 02:11:38,Ute,6.8,76
2016-12-22 02:11:55,Inne,21.6,14
2016-12-22 02:12:38,Ute,6.8,76
2016-12-22 02:12:54,Inne,21.6,14
2016-12-22 02:13:54,Inne,21.6,14
2016-12-22 02:14:38,Ute,6.8,76
2016-12-22 02:14:54,Inne,21.6,14
2016-12-22 02:17:01,Inne,21.6,14
2016-12-22 02:17:45,Ute,6.8,76
2016-12-22 02:18:01,Inne,21.6,14
2016-12-22 02:18:44,Ute,6.8,76
2016-12-22 02:19:01,Inne,21.5,14
2016-12-22 02:19:44,Ute,6.9,76
2016-12-22 02:20:01,Inne,21.5,14
2016-12-22 02:20:44,Ute,6.9,76
2016-12-22 02:21:00,Inne,21.5,14
2016-12-22 02:21:44,Ute,6.9,76
2016-12-22 02:22:00,Inne,21.5,14
2016-12-22 02:23:00,Inne,21.5,14
2016-12-22 02:24:00,Inne,21.5,14
2016-12-22 02:25:00,Inne,21.5,14
2016-12-22 02:25:43,Ute,7.0,76
2016-12-22 02:26:00,Inne,21.5,14
2016-12-22 02:26:43,Ute,7.0,76
2016-12-22 02:27:00,Inne,21.5,14
2016-12-22 02:27:43,Ute,7.0,76
2016-12-22 02:27:59,Inne,21.5,14
2016-12-22 02:28:43,Ute,7.0,76
2016-12-22 02:28:59,Inne,21.5,14
2016-12-22 02:29:59,Inne,21.5,14
2016-12-22 02:30:59,Inne,21.4,14
2016-12-22 02:31:59,Inne,21.4,14
2016-12-22 02:32:42,Ute,7.0,76
2016-12-22 02:32:59,Inne,21.4,14
2016-12-22 02:33:42,Ute,7.0,76
2016-12-22 02:33:59,Inne,21.4,14
2016-12-22 02:34:42,Ute,7.0,76
2016-12-22 02:34:58,Inne,21.4,14
2016-12-22 02:35:42,Ute,6.9,76
2016-12-22 02:35:58,Inne,21.4,14
2016-12-22 02:36:42,Ute,6.9,76
2016-12-22 02:36:58,Inne,21.4,14
2016-12-22 02:37:58,Inne,21.4,14
2016-12-22 02:38:42,Ute,6.9,76
2016-12-22 02:38:58,Inne,21.4,14
2016-12-22 02:39:41,Ute,6.9,76
2016-12-22 02:39:58,Inne,21.4,14
2016-12-22 02:40:41,Ute,6.9,76
2016-12-22 02:40:58,Inne,21.4,14
2016-12-22 02:41:41,Ute,6.8,76
2016-12-22 02:41:57,Inne,21.4,14
2016-12-22 02:42:41,Ute,6.8,76
2016-12-22 02:42:57,Inne,21.4,14
2016-12-22 02:43:57,Inne,21.4,14
2016-12-22 02:44:41,Ute,6.8,76
2016-12-22 02:44:57,Inne,21.3,14
2016-12-22 02:45:57,Inne,21.3,14
2016-12-22 02:46:57,Inne,21.3,14
2016-12-22 02:47:57,Inne,21.3,14
2016-12-22 02:48:40,Ute,6.8,76
2016-12-22 02:48:56,Inne,21.3,14
2016-12-22 02:49:40,Ute,6.8,76
2016-12-22 02:49:56,Inne,21.3,14
2016-12-22 02:50:40,Ute,6.8,76
2016-12-22 02:50:56,Inne,21.3,14
2016-12-22 02:51:40,Ute,6.8,76
2016-12-22 02:51:56,Inne,21.3,14
2016-12-22 02:52:40,Ute,6.8,76
2016-12-22 02:52:56,Inne,21.3,14
2016-12-22 02:53:40,Ute,6.8,76
2016-12-22 02:53:56,Inne,21.3,14
2016-12-22 02:54:56,Inne,21.3,14
2016-12-22 02:55:55,Inne,21.3,14
2016-12-22 02:56:39,Ute,6.8,76
2016-12-22 02:56:55,Inne,21.3,14
2016-12-22 02:57:39,Ute,6.8,76
2016-12-22 02:57:55,Inne,21.3,14
2016-12-22 02:58:39,Ute,6.8,76
2016-12-22 02:58:55,Inne,21.3,14
2016-12-22 02:59:39,Ute,6.8,76
2016-12-22 02:59:55,Inne,21.3,14
2016-12-22 03:00:55,Inne,21.3,14
2016-12-22 03:01:55,Inne,21.3,14
2016-12-22 03:02:38,Ute,6.9,76
2016-12-22 03:02:54,Inne,21.3,14
2016-12-22 03:03:38,Ute,6.9,76
2016-12-22 03:03:54,Inne,21.3,14
2016-12-22 03:04:38,Ute,6.9,76
2016-12-22 03:04:54,Inne,21.3,14
2016-12-22 03:05:38,Ute,7.0,76
2016-12-22 03:05:54,Inne,21.3,14
2016-12-22 03:06:54,Inne,21.3,14
2016-12-22 03:07:54,Inne,21.3,14
2016-12-22 03:08:37,Ute,7.0,76
2016-12-22 03:08:54,Inne,21.3,14
2016-12-22 03:09:37,Ute,7.0,76
2016-12-22 03:09:53,Inne,21.3,14
2016-12-22 03:10:53,Inne,21.3,14
2016-12-22 03:11:53,Inne,21.3,14
2016-12-22 03:12:37,Ute,7.0,76
2016-12-22 03:12:53,Inne,21.3,14
2016-12-22 03:13:53,Inne,21.3,14
2016-12-22 03:14:37,Ute,7.0,76
2016-12-22 03:14:53,Inne,21.3,14
2016-12-22 03:15:36,Ute,7.0,76
2016-12-22 03:15:53,Inne,21.3,14
2016-12-22 03:16:36,Ute,7.0,76
2016-12-22 03:16:52,Inne,21.3,14
2016-12-22 03:17:52,Inne,21.3,14
2016-12-22 03:18:52,Inne,21.3,14
2016-12-22 03:19:52,Inne,21.3,14
2016-12-22 03:20:36,Ute,7.0,76
2016-12-22 03:20:52,Inne,21.3,14
2016-12-22 03:21:36,Ute,7.0,76
2016-12-22 03:21:52,Inne,21.3,14
2016-12-22 03:22:35,Ute,7.0,76
2016-12-22 03:22:52,Inne,21.3,14
2016-12-22 03:23:35,Ute,7.0,76
2016-12-22 03:23:51,Inne,21.3,14
2016-12-22 03:24:51,Inne,21.3,14
2016-12-22 03:25:35,Ute,7.0,76
2016-12-22 03:25:51,Inne,21.3,14
2016-12-22 03:26:35,Ute,7.0,76
2016-12-22 03:26:51,Inne,21.1,14
2016-12-22 03:27:35,Ute,6.9,76
2016-12-22 03:27:51,Inne,21.1,14
2016-12-22 03:28:35,Ute,6.9,76
2016-12-22 03:28:51,Inne,21.1,14
2016-12-22 03:29:35,Ute,6.9,76
2016-12-22 03:29:51,Inne,21.1,14
2016-12-22 03:30:50,Inne,21.1,14
2016-12-22 03:31:50,Inne,21.1,14
2016-12-22 03:32:50,Inne,21.1,14
2016-12-22 03:33:34,Ute,6.9,76
2016-12-22 03:33:50,Inne,21.1,14
2016-12-22 03:34:50,Inne,21.1,14
2016-12-22 03:35:50,Inne,21.1,14
2016-12-22 03:36:34,Ute,6.9,76
2016-12-22 03:36:50,Inne,21.1,14
2016-12-22 03:37:50,Inne,21.1,14
2016-12-22 03:38:33,Ute,7.0,76
2016-12-22 03:38:49,Inne,21.1,14
2016-12-22 03:39:33,Ute,7.0,76
2016-12-22 03:39:49,Inne,21.1,14
2016-12-22 03:40:33,Ute,7.0,76
2016-12-22 03:40:49,Inne,21.1,14
2016-12-22 03:41:33,Ute,7.0,76
2016-12-22 03:41:49,Inne,21.1,14
2016-12-22 03:42:33,Ute,7.0,76
2016-12-22 03:42:49,Inne,21.3,14
2016-12-22 03:43:49,Inne,21.1,14
2016-12-22 03:44:32,Ute,7.0,76
2016-12-22 03:44:49,Inne,21.1,14
2016-12-22 03:45:32,Ute,7.0,76
2016-12-22 03:45:48,Inne,21.1,14
2016-12-22 03:46:32,Ute,6.9,76
2016-12-22 03:46:48,Inne,21.1,14
2016-12-22 03:46:56,Inne,21.2,14
2016-12-22 03:47:32,Ute,6.9,76
2016-12-22 03:47:48,Inne,21.1,14
2016-12-22 03:48:48,Inne,21.1,14
2016-12-22 03:49:48,Inne,21.1,14
2016-12-22 03:50:48,Inne,21.1,14
2016-12-22 03:51:48,Inne,21.1,14
2016-12-22 03:52:47,Inne,21.1,14
2016-12-22 03:54:47,Inne,21.1,14
2016-12-22 03:55:47,Inne,21.1,14
2016-12-22 03:57:47,Inne,21.1,14
2016-12-22 03:58:47,Inne,21.1,14
2016-12-22 03:59:30,Ute,7.0,76
2016-12-22 03:59:46,Inne,21.1,14
2016-12-22 04:00:46,Inne,21.1,14
2016-12-22 04:01:46,Inne,21.1,14
2016-12-22 04:02:46,Inne,21.1,14
2016-12-22 04:03:46,Inne,21.1,14
2016-12-22 04:04:46,Inne,21.1,14
2016-12-22 04:04:51,Inne,21.2,14
2016-12-22 04:05:46,Inne,21.1,14
2016-12-22 04:06:45,Inne,21.1,14
2016-12-22 04:07:45,Inne,21.1,14
2016-12-22 04:08:45,Inne,21.1,14
2016-12-22 04:09:45,Inne,21.3,14
2016-12-22 04:10:45,Inne,21.3,14
2016-12-22 04:11:45,Inne,21.3,14
2016-12-22 04:12:45,Inne,21.3,14
2016-12-22 04:13:44,Inne,21.3,14
2016-12-22 04:14:44,Inne,21.3,14
2016-12-22 04:15:44,Inne,21.3,14
2016-12-22 04:16:44,Inne,21.3,14
2016-12-22 04:17:44,Inne,21.3,14
2016-12-22 04:18:44,Inne,21.3,14
2016-12-22 04:19:44,Inne,21.3,14
2016-12-22 04:20:44,Inne,21.3,14
2016-12-22 04:21:43,Inne,21.4,14
2016-12-22 04:22:43,Inne,21.4,14
2016-12-22 04:23:43,Inne,21.4,14
2016-12-22 04:24:43,Inne,21.4,14
2016-12-22 04:25:43,Inne,21.4,14
2016-12-22 04:26:43,Inne,21.4,14
2016-12-22 04:27:43,Inne,21.4,14
2016-12-22 04:28:42,Inne,21.4,14
2016-12-22 04:29:42,Inne,21.4,14
2016-12-22 04:30:42,Inne,21.4,14
2016-12-22 04:31:42,Inne,21.4,14
2016-12-22 04:32:42,Inne,21.4,14
2016-12-22 04:33:42,Inne,21.4,14
2016-12-22 04:34:41,Inne,21.5,14
2016-12-22 04:35:41,Inne,21.5,14
2016-12-22 04:37:25,Ute,6.7,76
2016-12-22 04:37:41,Inne,21.5,14
2016-12-22 04:38:41,Inne,21.5,14
2016-12-22 04:39:25,Ute,6.7,76
2016-12-22 04:39:41,Inne,21.5,14
2016-12-22 04:40:41,Inne,21.5,14
2016-12-22 04:41:41,Inne,21.5,14
2016-12-22 04:42:24,Ute,6.6,77
2016-12-22 04:42:40,Inne,21.5,14
2016-12-22 04:44:40,Inne,21.5,14
2016-12-22 04:45:40,Inne,21.5,14
2016-12-22 04:46:40,Inne,21.5,14
2016-12-22 04:47:40,Inne,21.5,14
2016-12-22 04:48:39,Inne,21.6,14
2016-12-22 04:49:23,Ute,6.6,77
2016-12-22 04:49:39,Inne,21.6,14
2016-12-22 04:50:23,Ute,6.5,77
2016-12-22 04:50:39,Inne,21.6,14
2016-12-22 04:51:39,Inne,21.6,14
2016-12-22 04:52:39,Inne,21.6,14
2016-12-22 04:53:39,Inne,21.6,14
2016-12-22 04:54:39,Inne,21.6,14
2016-12-22 04:55:23,Ute,6.5,77
2016-12-22 04:55:39,Inne,21.6,14
2016-12-22 04:56:38,Inne,21.6,14
2016-12-22 04:57:22,Ute,6.5,77
2016-12-22 04:57:38,Inne,21.6,14
2016-12-22 04:58:22,Ute,6.5,77
2016-12-22 04:58:38,Inne,21.6,14
2016-12-22 04:59:22,Ute,6.5,77
2016-12-22 04:59:38,Inne,21.6,14
2016-12-22 05:00:38,Inne,21.6,14
2016-12-22 05:01:38,Inne,21.6,14
2016-12-22 05:02:38,Inne,21.6,14
2016-12-22 05:02:44,Inne,21.7,14
2016-12-22 05:03:37,Inne,21.6,14
2016-12-22 05:03:44,Inne,21.7,14
2016-12-22 05:04:21,Ute,6.5,77
2016-12-22 05:04:37,Inne,21.6,14
2016-12-22 05:05:37,Inne,21.6,14
2016-12-22 05:05:42,Inne,21.7,14
2016-12-22 05:06:37,Inne,21.6,14
2016-12-22 05:07:37,Inne,21.6,14
2016-12-22 05:08:37,Inne,21.6,14
2016-12-22 05:09:21,Ute,6.4,77
2016-12-22 05:09:37,Inne,21.6,14
2016-12-22 05:10:36,Inne,21.6,14
2016-12-22 05:11:20,Ute,6.4,77
2016-12-22 05:11:36,Inne,21.6,14
2016-12-22 05:12:36,Inne,21.6,14
2016-12-22 05:13:36,Inne,21.6,14
2016-12-22 05:14:36,Inne,21.6,14
2016-12-22 05:15:36,Inne,21.6,14
2016-12-22 05:16:36,Inne,21.8,14
2016-12-22 05:17:35,Inne,21.8,14
2016-12-22 05:18:35,Inne,21.8,14
2016-12-22 05:19:35,Inne,21.8,14
2016-12-22 05:20:35,Inne,21.8,14
2016-12-22 05:21:19,Ute,6.4,77
2016-12-22 05:21:35,Inne,21.8,14
2016-12-22 05:22:35,Inne,21.8,14
2016-12-22 05:23:35,Inne,21.8,14
2016-12-22 05:24:34,Inne,21.8,14
2016-12-22 05:25:34,Inne,21.8,14
2016-12-22 05:26:34,Inne,21.8,14
2016-12-22 05:27:34,Inne,21.8,14
2016-12-22 05:28:34,Inne,21.8,14
2016-12-22 05:29:34,Inne,21.8,14
2016-12-22 05:30:34,Inne,21.8,14
2016-12-22 05:31:33,Inne,21.8,14
2016-12-22 05:32:33,Inne,21.8,14
2016-12-22 05:33:33,Inne,21.8,14
2016-12-22 05:34:33,Inne,21.8,14
2016-12-22 05:35:33,Inne,21.8,14
2016-12-22 05:36:33,Inne,21.8,14
2016-12-22 05:37:33,Inne,21.8,14
2016-12-22 05:38:33,Inne,21.8,14
2016-12-22 05:39:32,Inne,21.8,14
2016-12-22 05:40:32,Inne,21.8,14
2016-12-22 05:41:32,Inne,21.8,14
2016-12-22 05:42:32,Inne,21.8,14
2016-12-22 05:43:32,Inne,21.8,14
2016-12-22 05:44:32,Inne,21.8,14
2016-12-22 05:45:31,Inne,21.8,14
2016-12-22 05:46:31,Inne,21.8,14
2016-12-22 05:47:15,Ute,6.4,77
2016-12-22 05:47:31,Inne,21.8,14
2016-12-22 05:48:15,Ute,6.4,77
2016-12-22 05:48:31,Inne,21.8,14
2016-12-22 05:49:31,Inne,21.8,14
2016-12-22 05:50:31,Inne,21.8,14
2016-12-22 05:51:31,Inne,21.8,14
2016-12-22 05:52:30,Inne,21.8,14
2016-12-22 05:53:30,Inne,21.8,14
2016-12-22 05:54:30,Inne,21.8,14
2016-12-22 05:55:14,Ute,6.4,78
2016-12-22 05:55:30,Inne,21.8,14
2016-12-22 05:56:14,Ute,6.4,78
2016-12-22 05:56:30,Inne,21.8,14
2016-12-22 05:57:14,Ute,6.4,78
2016-12-22 05:57:30,Inne,21.8,14
2016-12-22 05:58:30,Inne,21.8,14
2016-12-22 05:59:30,Inne,21.8,14
2016-12-22 06:00:29,Inne,21.8,14
2016-12-22 06:01:29,Inne,21.8,14
2016-12-22 06:02:29,Inne,21.9,14
2016-12-22 06:03:29,Inne,21.9,14
2016-12-22 06:04:13,Ute,6.4,78
2016-12-22 06:04:29,Inne,21.9,14
2016-12-22 06:05:29,Inne,21.9,14
2016-12-22 06:06:28,Inne,21.9,14
2016-12-22 06:07:28,Inne,21.9,14
2016-12-22 06:08:12,Ute,6.5,78
2016-12-22 06:08:28,Inne,21.9,14
2016-12-22 06:08:33,Inne,22.0,14
2016-12-22 06:09:12,Ute,6.5,78
2016-12-22 06:09:28,Inne,21.9,14
2016-12-22 06:09:32,Inne,22.0,14
2016-12-22 06:10:12,Ute,6.5,78
2016-12-22 06:10:28,Inne,21.9,14
2016-12-22 06:10:34,Inne,22.0,14
2016-12-22 06:11:12,Ute,6.5,78
2016-12-22 06:11:28,Inne,21.9,14
2016-12-22 06:12:28,Inne,21.9,14
2016-12-22 06:12:33,Inne,22.0,14
2016-12-22 06:13:28,Inne,22.0,14
2016-12-22 06:14:27,Inne,21.9,14
2016-12-22 06:15:27,Inne,21.9,14
2016-12-22 06:16:27,Inne,21.9,14
2016-12-22 06:17:11,Ute,6.5,78
2016-12-22 06:17:27,Inne,21.9,14
2016-12-22 06:18:27,Inne,21.9,14
2016-12-22 06:19:27,Inne,21.9,14
2016-12-22 06:20:27,Inne,21.9,14
2016-12-22 06:21:26,Inne,21.9,14
2016-12-22 06:22:26,Inne,21.9,14
2016-12-22 06:23:26,Inne,21.9,14
2016-12-22 06:24:10,Ute,6.6,78
2016-12-22 06:24:26,Inne,21.9,14
2016-12-22 06:25:26,Inne,21.9,14
2016-12-22 06:26:26,Inne,21.9,14
2016-12-22 06:27:26,Inne,21.9,14
2016-12-22 06:27:32,Inne,22.0,14
2016-12-22 06:28:25,Inne,21.9,14
2016-12-22 06:29:25,Inne,21.9,14
2016-12-22 06:30:25,Inne,21.9,14
2016-12-22 06:31:25,Inne,21.9,14
2016-12-22 06:32:25,Inne,21.9,14
2016-12-22 06:33:25,Inne,21.9,14
2016-12-22 06:34:09,Ute,6.7,78
2016-12-22 06:34:25,Inne,21.9,14
2016-12-22 06:35:24,Inne,21.9,14
2016-12-22 06:36:24,Inne,21.9,14
2016-12-22 06:37:24,Inne,21.9,14
2016-12-22 06:38:24,Inne,21.9,14
2016-12-22 06:39:24,Inne,21.9,14
2016-12-22 06:40:24,Inne,21.9,14
2016-12-22 06:41:24,Inne,21.9,14
2016-12-22 06:42:23,Inne,21.9,14
2016-12-22 06:43:23,Inne,21.9,14
2016-12-22 06:43:30,Inne,22.0,14
2016-12-22 06:44:23,Inne,21.9,14
2016-12-22 06:45:23,Inne,21.9,14
2016-12-22 06:46:23,Inne,21.9,14
2016-12-22 06:47:23,Inne,21.9,14
2016-12-22 06:47:28,Inne,22.0,14
2016-12-22 06:48:23,Inne,21.9,14
2016-12-22 06:49:22,Inne,21.9,14
2016-12-22 06:50:22,Inne,21.9,14
2016-12-22 06:51:22,Inne,21.9,14
2016-12-22 06:51:27,Inne,22.0,14
2016-12-22 06:52:22,Inne,21.9,14
2016-12-22 06:53:22,Inne,21.9,14
2016-12-22 06:54:22,Inne,21.9,14
2016-12-22 06:55:22,Inne,21.9,14
2016-12-22 06:56:21,Inne,21.9,14
2016-12-22 06:56:27,Inne,22.0,14
2016-12-22 06:57:21,Inne,21.9,14
2016-12-22 06:58:21,Inne,21.9,14
2016-12-22 06:59:21,Inne,22.0,14
2016-12-22 07:00:21,Inne,22.0,14
2016-12-22 07:01:05,Ute,6.7,78
2016-12-22 07:01:21,Inne,22.0,14
2016-12-22 07:02:21,Inne,22.0,14
2016-12-22 07:03:20,Inne,22.0,14
2016-12-22 07:04:20,Inne,22.0,14
2016-12-22 07:05:20,Inne,22.0,14
2016-12-22 07:06:04,Ute,6.7,78
2016-12-22 07:06:20,Inne,22.0,14
2016-12-22 07:07:20,Inne,22.0,14
2016-12-22 07:08:04,Ute,6.7,78
2016-12-22 07:08:20,Inne,22.0,14
